,X,Y,com_insee,com_nom,Type,geometry,0
6259,2.1997462,48.8718112997241,92063,Rueil-Malmaison,recycling,POINT (2.1997462 48.8718112997241),10750
6259,2.1997462,48.8718112997241,92063,Rueil-Malmaison,recycling,POINT (2.1997462 48.8718112997241),10876
6259,2.1997462,48.8718112997241,92063,Rueil-Malmaison,recycling,POINT (2.1997462 48.8718112997241),10877
6259,2.1997462,48.8718112997241,92063,Rueil-Malmaison,recycling,POINT (2.1997462 48.8718112997241),11002
6260,2.1997795,48.8718051997241,92063,Rueil-Malmaison,recycling,POINT (2.1997795 48.8718051997241),10750
6260,2.1997795,48.8718051997241,92063,Rueil-Malmaison,recycling,POINT (2.1997795 48.8718051997241),10876
6260,2.1997795,48.8718051997241,92063,Rueil-Malmaison,recycling,POINT (2.1997795 48.8718051997241),10877
6260,2.1997795,48.8718051997241,92063,Rueil-Malmaison,recycling,POINT (2.1997795 48.8718051997241),11002
6261,2.1999805,48.8717727997241,92063,Rueil-Malmaison,recycling,POINT (2.1999805 48.8717727997241),10750
6261,2.1999805,48.8717727997241,92063,Rueil-Malmaison,recycling,POINT (2.1999805 48.8717727997241),10876
6261,2.1999805,48.8717727997241,92063,Rueil-Malmaison,recycling,POINT (2.1999805 48.8717727997241),10877
6261,2.1999805,48.8717727997241,92063,Rueil-Malmaison,recycling,POINT (2.1999805 48.8717727997241),11002
6262,2.2000149,48.8717666997241,92063,Rueil-Malmaison,recycling,POINT (2.2000149 48.8717666997241),10750
6262,2.2000149,48.8717666997241,92063,Rueil-Malmaison,recycling,POINT (2.2000149 48.8717666997241),10876
6262,2.2000149,48.8717666997241,92063,Rueil-Malmaison,recycling,POINT (2.2000149 48.8717666997241),10877
6262,2.2000149,48.8717666997241,92063,Rueil-Malmaison,recycling,POINT (2.2000149 48.8717666997241),11002
6263,2.2000459,48.8717613997241,92063,Rueil-Malmaison,recycling,POINT (2.2000459 48.8717613997241),10750
6263,2.2000459,48.8717613997241,92063,Rueil-Malmaison,recycling,POINT (2.2000459 48.8717613997241),10876
6263,2.2000459,48.8717613997241,92063,Rueil-Malmaison,recycling,POINT (2.2000459 48.8717613997241),10877
6263,2.2000459,48.8717613997241,92063,Rueil-Malmaison,recycling,POINT (2.2000459 48.8717613997241),11002
6264,1.9110224,48.9117331997142,78010,Les Alluets-le-Roi,recycling,POINT (1.9110224 48.9117331997142),6713
6264,1.9110224,48.9117331997142,78010,Les Alluets-le-Roi,recycling,POINT (1.9110224 48.9117331997142),6714
6264,1.9110224,48.9117331997142,78010,Les Alluets-le-Roi,recycling,POINT (1.9110224 48.9117331997142),6839
6264,1.9110224,48.9117331997142,78010,Les Alluets-le-Roi,recycling,POINT (1.9110224 48.9117331997142),6840
6264,1.9110224,48.9117331997142,78010,Les Alluets-le-Roi,recycling,POINT (1.9110224 48.9117331997142),6965
6264,1.9110224,48.9117331997142,78010,Les Alluets-le-Roi,recycling,POINT (1.9110224 48.9117331997142),6966
6265,2.3181398,48.8308111997343,75056,Paris,recycling,POINT (2.3181398 48.8308111997343),12393
6265,2.3181398,48.8308111997343,75056,Paris,recycling,POINT (2.3181398 48.8308111997343),12518
6265,2.3181398,48.8308111997343,75056,Paris,recycling,POINT (2.3181398 48.8308111997343),12519
6265,2.3181398,48.8308111997343,75056,Paris,recycling,POINT (2.3181398 48.8308111997343),12644
6265,2.3181398,48.8308111997343,75056,Paris,recycling,POINT (2.3181398 48.8308111997343),12645
6266,2.3634069,48.9391038997074,93066,Saint-Denis,recycling,POINT (2.3634069 48.9391038997074),13011
6266,2.3634069,48.9391038997074,93066,Saint-Denis,recycling,POINT (2.3634069 48.9391038997074),13136
6266,2.3634069,48.9391038997074,93066,Saint-Denis,recycling,POINT (2.3634069 48.9391038997074),13137
6266,2.3634069,48.9391038997074,93066,Saint-Denis,recycling,POINT (2.3634069 48.9391038997074),13262
6266,2.3634069,48.9391038997074,93066,Saint-Denis,recycling,POINT (2.3634069 48.9391038997074),13263
6267,2.3634011,48.9390769997074,93066,Saint-Denis,recycling,POINT (2.3634011 48.9390769997074),13011
6267,2.3634011,48.9390769997074,93066,Saint-Denis,recycling,POINT (2.3634011 48.9390769997074),13136
6267,2.3634011,48.9390769997074,93066,Saint-Denis,recycling,POINT (2.3634011 48.9390769997074),13137
6267,2.3634011,48.9390769997074,93066,Saint-Denis,recycling,POINT (2.3634011 48.9390769997074),13262
6267,2.3634011,48.9390769997074,93066,Saint-Denis,recycling,POINT (2.3634011 48.9390769997074),13263
6268,2.3656957,48.932798899709,93066,Saint-Denis,recycling,POINT (2.3656957 48.932798899709),13137
6268,2.3656957,48.932798899709,93066,Saint-Denis,recycling,POINT (2.3656957 48.932798899709),13138
6268,2.3656957,48.932798899709,93066,Saint-Denis,recycling,POINT (2.3656957 48.932798899709),13263
6268,2.3656957,48.932798899709,93066,Saint-Denis,recycling,POINT (2.3656957 48.932798899709),13264
6268,2.3656957,48.932798899709,93066,Saint-Denis,recycling,POINT (2.3656957 48.932798899709),13389
6269,2.3044902,48.8777823997226,75056,Paris,recycling,POINT (2.3044902 48.8777823997226),12261
6269,2.3044902,48.8777823997226,75056,Paris,recycling,POINT (2.3044902 48.8777823997226),12262
6269,2.3044902,48.8777823997226,75056,Paris,recycling,POINT (2.3044902 48.8777823997226),12387
6269,2.3044902,48.8777823997226,75056,Paris,recycling,POINT (2.3044902 48.8777823997226),12388
6269,2.3044902,48.8777823997226,75056,Paris,recycling,POINT (2.3044902 48.8777823997226),12513
6269,2.3044902,48.8777823997226,75056,Paris,recycling,POINT (2.3044902 48.8777823997226),12514
6270,2.0442851,48.9079511997151,78133,Chambourcy,recycling,POINT (2.0442851 48.9079511997151),8604
6270,2.0442851,48.9079511997151,78133,Chambourcy,recycling,POINT (2.0442851 48.9079511997151),8730
6270,2.0442851,48.9079511997151,78133,Chambourcy,recycling,POINT (2.0442851 48.9079511997151),8731
6270,2.0442851,48.9079511997151,78133,Chambourcy,recycling,POINT (2.0442851 48.9079511997151),8856
6271,1.9980189,49.0410740996822,95183,Courdimanche,recycling,POINT (1.9980189 49.0410740996822),7959
6271,1.9980189,49.0410740996822,95183,Courdimanche,recycling,POINT (1.9980189 49.0410740996822),7960
6271,1.9980189,49.0410740996822,95183,Courdimanche,recycling,POINT (1.9980189 49.0410740996822),8085
6271,1.9980189,49.0410740996822,95183,Courdimanche,recycling,POINT (1.9980189 49.0410740996822),8086
6271,1.9980189,49.0410740996822,95183,Courdimanche,recycling,POINT (1.9980189 49.0410740996822),8211
6272,1.998044,49.0410839996822,95183,Courdimanche,recycling,POINT (1.998044 49.0410839996822),7959
6272,1.998044,49.0410839996822,95183,Courdimanche,recycling,POINT (1.998044 49.0410839996822),7960
6272,1.998044,49.0410839996822,95183,Courdimanche,recycling,POINT (1.998044 49.0410839996822),8085
6272,1.998044,49.0410839996822,95183,Courdimanche,recycling,POINT (1.998044 49.0410839996822),8086
6272,1.998044,49.0410839996822,95183,Courdimanche,recycling,POINT (1.998044 49.0410839996822),8211
6273,2.0001844,49.041888399682,95183,Courdimanche,recycling,POINT (2.0001844 49.041888399682),7959
6273,2.0001844,49.041888399682,95183,Courdimanche,recycling,POINT (2.0001844 49.041888399682),8085
6273,2.0001844,49.041888399682,95183,Courdimanche,recycling,POINT (2.0001844 49.041888399682),8086
6273,2.0001844,49.041888399682,95183,Courdimanche,recycling,POINT (2.0001844 49.041888399682),8211
6274,2.0001623,49.041876899682,95183,Courdimanche,recycling,POINT (2.0001623 49.041876899682),7959
6274,2.0001623,49.041876899682,95183,Courdimanche,recycling,POINT (2.0001623 49.041876899682),8085
6274,2.0001623,49.041876899682,95183,Courdimanche,recycling,POINT (2.0001623 49.041876899682),8086
6274,2.0001623,49.041876899682,95183,Courdimanche,recycling,POINT (2.0001623 49.041876899682),8211
6275,2.0001412,49.0418661996819,95183,Courdimanche,recycling,POINT (2.0001412 49.0418661996819),7959
6275,2.0001412,49.0418661996819,95183,Courdimanche,recycling,POINT (2.0001412 49.0418661996819),8085
6275,2.0001412,49.0418661996819,95183,Courdimanche,recycling,POINT (2.0001412 49.0418661996819),8086
6275,2.0001412,49.0418661996819,95183,Courdimanche,recycling,POINT (2.0001412 49.0418661996819),8211
6276,1.9996681,49.0412219996821,95183,Courdimanche,recycling,POINT (1.9996681 49.0412219996821),7959
6276,1.9996681,49.0412219996821,95183,Courdimanche,recycling,POINT (1.9996681 49.0412219996821),7960
6276,1.9996681,49.0412219996821,95183,Courdimanche,recycling,POINT (1.9996681 49.0412219996821),8085
6276,1.9996681,49.0412219996821,95183,Courdimanche,recycling,POINT (1.9996681 49.0412219996821),8086
6276,1.9996681,49.0412219996821,95183,Courdimanche,recycling,POINT (1.9996681 49.0412219996821),8211
6277,1.9996514,49.0412426996821,95183,Courdimanche,recycling,POINT (1.9996514 49.0412426996821),7959
6277,1.9996514,49.0412426996821,95183,Courdimanche,recycling,POINT (1.9996514 49.0412426996821),7960
6277,1.9996514,49.0412426996821,95183,Courdimanche,recycling,POINT (1.9996514 49.0412426996821),8085
6277,1.9996514,49.0412426996821,95183,Courdimanche,recycling,POINT (1.9996514 49.0412426996821),8086
6277,1.9996514,49.0412426996821,95183,Courdimanche,recycling,POINT (1.9996514 49.0412426996821),8211
6278,1.9996349,49.0412599996821,95183,Courdimanche,recycling,POINT (1.9996349 49.0412599996821),7959
6278,1.9996349,49.0412599996821,95183,Courdimanche,recycling,POINT (1.9996349 49.0412599996821),7960
6278,1.9996349,49.0412599996821,95183,Courdimanche,recycling,POINT (1.9996349 49.0412599996821),8085
6278,1.9996349,49.0412599996821,95183,Courdimanche,recycling,POINT (1.9996349 49.0412599996821),8086
6278,1.9996349,49.0412599996821,95183,Courdimanche,recycling,POINT (1.9996349 49.0412599996821),8211
6279,2.0013323,49.0394254996826,95183,Courdimanche,recycling,POINT (2.0013323 49.0394254996826),7959
6279,2.0013323,49.0394254996826,95183,Courdimanche,recycling,POINT (2.0013323 49.0394254996826),7960
6279,2.0013323,49.0394254996826,95183,Courdimanche,recycling,POINT (2.0013323 49.0394254996826),8085
6279,2.0013323,49.0394254996826,95183,Courdimanche,recycling,POINT (2.0013323 49.0394254996826),8086
6279,2.0013323,49.0394254996826,95183,Courdimanche,recycling,POINT (2.0013323 49.0394254996826),8211
6279,2.0013323,49.0394254996826,95183,Courdimanche,recycling,POINT (2.0013323 49.0394254996826),8212
6280,2.0013088,49.0394111996826,95183,Courdimanche,recycling,POINT (2.0013088 49.0394111996826),7959
6280,2.0013088,49.0394111996826,95183,Courdimanche,recycling,POINT (2.0013088 49.0394111996826),7960
6280,2.0013088,49.0394111996826,95183,Courdimanche,recycling,POINT (2.0013088 49.0394111996826),8085
6280,2.0013088,49.0394111996826,95183,Courdimanche,recycling,POINT (2.0013088 49.0394111996826),8086
6280,2.0013088,49.0394111996826,95183,Courdimanche,recycling,POINT (2.0013088 49.0394111996826),8211
6280,2.0013088,49.0394111996826,95183,Courdimanche,recycling,POINT (2.0013088 49.0394111996826),8212
6281,2.0009853,49.0398694996825,95183,Courdimanche,recycling,POINT (2.0009853 49.0398694996825),7959
6281,2.0009853,49.0398694996825,95183,Courdimanche,recycling,POINT (2.0009853 49.0398694996825),7960
6281,2.0009853,49.0398694996825,95183,Courdimanche,recycling,POINT (2.0009853 49.0398694996825),8085
6281,2.0009853,49.0398694996825,95183,Courdimanche,recycling,POINT (2.0009853 49.0398694996825),8086
6281,2.0009853,49.0398694996825,95183,Courdimanche,recycling,POINT (2.0009853 49.0398694996825),8211
6281,2.0009853,49.0398694996825,95183,Courdimanche,recycling,POINT (2.0009853 49.0398694996825),8212
6282,2.0009618,49.0398551996825,95183,Courdimanche,recycling,POINT (2.0009618 49.0398551996825),7959
6282,2.0009618,49.0398551996825,95183,Courdimanche,recycling,POINT (2.0009618 49.0398551996825),7960
6282,2.0009618,49.0398551996825,95183,Courdimanche,recycling,POINT (2.0009618 49.0398551996825),8085
6282,2.0009618,49.0398551996825,95183,Courdimanche,recycling,POINT (2.0009618 49.0398551996825),8086
6282,2.0009618,49.0398551996825,95183,Courdimanche,recycling,POINT (2.0009618 49.0398551996825),8211
6282,2.0009618,49.0398551996825,95183,Courdimanche,recycling,POINT (2.0009618 49.0398551996825),8212
6283,2.0012364,49.0407919996822,95183,Courdimanche,recycling,POINT (2.0012364 49.0407919996822),7959
6283,2.0012364,49.0407919996822,95183,Courdimanche,recycling,POINT (2.0012364 49.0407919996822),7960
6283,2.0012364,49.0407919996822,95183,Courdimanche,recycling,POINT (2.0012364 49.0407919996822),8085
6283,2.0012364,49.0407919996822,95183,Courdimanche,recycling,POINT (2.0012364 49.0407919996822),8086
6283,2.0012364,49.0407919996822,95183,Courdimanche,recycling,POINT (2.0012364 49.0407919996822),8211
6283,2.0012364,49.0407919996822,95183,Courdimanche,recycling,POINT (2.0012364 49.0407919996822),8212
6284,2.0012129,49.0407776996822,95183,Courdimanche,recycling,POINT (2.0012129 49.0407776996822),7959
6284,2.0012129,49.0407776996822,95183,Courdimanche,recycling,POINT (2.0012129 49.0407776996822),7960
6284,2.0012129,49.0407776996822,95183,Courdimanche,recycling,POINT (2.0012129 49.0407776996822),8085
6284,2.0012129,49.0407776996822,95183,Courdimanche,recycling,POINT (2.0012129 49.0407776996822),8086
6284,2.0012129,49.0407776996822,95183,Courdimanche,recycling,POINT (2.0012129 49.0407776996822),8211
6284,2.0012129,49.0407776996822,95183,Courdimanche,recycling,POINT (2.0012129 49.0407776996822),8212
6285,2.0005501,49.0403904996823,95183,Courdimanche,recycling,POINT (2.0005501 49.0403904996823),7959
6285,2.0005501,49.0403904996823,95183,Courdimanche,recycling,POINT (2.0005501 49.0403904996823),7960
6285,2.0005501,49.0403904996823,95183,Courdimanche,recycling,POINT (2.0005501 49.0403904996823),8085
6285,2.0005501,49.0403904996823,95183,Courdimanche,recycling,POINT (2.0005501 49.0403904996823),8086
6285,2.0005501,49.0403904996823,95183,Courdimanche,recycling,POINT (2.0005501 49.0403904996823),8211
6285,2.0005501,49.0403904996823,95183,Courdimanche,recycling,POINT (2.0005501 49.0403904996823),8212
6286,2.0004961,49.0404077996823,95183,Courdimanche,recycling,POINT (2.0004961 49.0404077996823),7959
6286,2.0004961,49.0404077996823,95183,Courdimanche,recycling,POINT (2.0004961 49.0404077996823),7960
6286,2.0004961,49.0404077996823,95183,Courdimanche,recycling,POINT (2.0004961 49.0404077996823),8085
6286,2.0004961,49.0404077996823,95183,Courdimanche,recycling,POINT (2.0004961 49.0404077996823),8086
6286,2.0004961,49.0404077996823,95183,Courdimanche,recycling,POINT (2.0004961 49.0404077996823),8211
6286,2.0004961,49.0404077996823,95183,Courdimanche,recycling,POINT (2.0004961 49.0404077996823),8212
6287,2.0005226,49.0403996996823,95183,Courdimanche,recycling,POINT (2.0005226 49.0403996996823),7959
6287,2.0005226,49.0403996996823,95183,Courdimanche,recycling,POINT (2.0005226 49.0403996996823),7960
6287,2.0005226,49.0403996996823,95183,Courdimanche,recycling,POINT (2.0005226 49.0403996996823),8085
6287,2.0005226,49.0403996996823,95183,Courdimanche,recycling,POINT (2.0005226 49.0403996996823),8086
6287,2.0005226,49.0403996996823,95183,Courdimanche,recycling,POINT (2.0005226 49.0403996996823),8211
6287,2.0005226,49.0403996996823,95183,Courdimanche,recycling,POINT (2.0005226 49.0403996996823),8212
6288,2.0022556,49.0402609996824,95183,Courdimanche,recycling,POINT (2.0022556 49.0402609996824),7959
6288,2.0022556,49.0402609996824,95183,Courdimanche,recycling,POINT (2.0022556 49.0402609996824),7960
6288,2.0022556,49.0402609996824,95183,Courdimanche,recycling,POINT (2.0022556 49.0402609996824),8085
6288,2.0022556,49.0402609996824,95183,Courdimanche,recycling,POINT (2.0022556 49.0402609996824),8086
6288,2.0022556,49.0402609996824,95183,Courdimanche,recycling,POINT (2.0022556 49.0402609996824),8211
6288,2.0022556,49.0402609996824,95183,Courdimanche,recycling,POINT (2.0022556 49.0402609996824),8212
6289,2.0022248,49.0402750996824,95183,Courdimanche,recycling,POINT (2.0022248 49.0402750996824),7959
6289,2.0022248,49.0402750996824,95183,Courdimanche,recycling,POINT (2.0022248 49.0402750996824),7960
6289,2.0022248,49.0402750996824,95183,Courdimanche,recycling,POINT (2.0022248 49.0402750996824),8085
6289,2.0022248,49.0402750996824,95183,Courdimanche,recycling,POINT (2.0022248 49.0402750996824),8086
6289,2.0022248,49.0402750996824,95183,Courdimanche,recycling,POINT (2.0022248 49.0402750996824),8211
6289,2.0022248,49.0402750996824,95183,Courdimanche,recycling,POINT (2.0022248 49.0402750996824),8212
6290,1.850363,48.9175612997128,78380,Maule,recycling,POINT (1.850363 48.9175612997128),5831
6290,1.850363,48.9175612997128,78380,Maule,recycling,POINT (1.850363 48.9175612997128),5957
6290,1.850363,48.9175612997128,78380,Maule,recycling,POINT (1.850363 48.9175612997128),5958
6290,1.850363,48.9175612997128,78380,Maule,recycling,POINT (1.850363 48.9175612997128),6083
6291,2.377693,48.8657883997256,75056,Paris,recycling,POINT (2.377693 48.8657883997256),13270
6291,2.377693,48.8657883997256,75056,Paris,recycling,POINT (2.377693 48.8657883997256),13271
6291,2.377693,48.8657883997256,75056,Paris,recycling,POINT (2.377693 48.8657883997256),13396
6291,2.377693,48.8657883997256,75056,Paris,recycling,POINT (2.377693 48.8657883997256),13397
6291,2.377693,48.8657883997256,75056,Paris,recycling,POINT (2.377693 48.8657883997256),13523
6292,2.0508174,48.7744798997483,78297,Guyancourt,recycling,POINT (2.0508174 48.7744798997483),8745
6292,2.0508174,48.7744798997483,78297,Guyancourt,recycling,POINT (2.0508174 48.7744798997483),8870
6292,2.0508174,48.7744798997483,78297,Guyancourt,recycling,POINT (2.0508174 48.7744798997483),8871
6292,2.0508174,48.7744798997483,78297,Guyancourt,recycling,POINT (2.0508174 48.7744798997483),8997
6293,2.2399149,48.7846454997458,92023,Clamart,recycling,POINT (2.2399149 48.7846454997458),11389
6293,2.2399149,48.7846454997458,92023,Clamart,recycling,POINT (2.2399149 48.7846454997458),11390
6293,2.2399149,48.7846454997458,92023,Clamart,recycling,POINT (2.2399149 48.7846454997458),11515
6293,2.2399149,48.7846454997458,92023,Clamart,recycling,POINT (2.2399149 48.7846454997458),11516
6293,2.2399149,48.7846454997458,92023,Clamart,recycling,POINT (2.2399149 48.7846454997458),11642
6294,2.2398971,48.7846342997457,92023,Clamart,recycling,POINT (2.2398971 48.7846342997457),11389
6294,2.2398971,48.7846342997457,92023,Clamart,recycling,POINT (2.2398971 48.7846342997457),11390
6294,2.2398971,48.7846342997457,92023,Clamart,recycling,POINT (2.2398971 48.7846342997457),11515
6294,2.2398971,48.7846342997457,92023,Clamart,recycling,POINT (2.2398971 48.7846342997457),11516
6294,2.2398971,48.7846342997457,92023,Clamart,recycling,POINT (2.2398971 48.7846342997457),11642
6295,2.2398757,48.7846501997457,92023,Clamart,recycling,POINT (2.2398757 48.7846501997457),11389
6295,2.2398757,48.7846501997457,92023,Clamart,recycling,POINT (2.2398757 48.7846501997457),11390
6295,2.2398757,48.7846501997457,92023,Clamart,recycling,POINT (2.2398757 48.7846501997457),11515
6295,2.2398757,48.7846501997457,92023,Clamart,recycling,POINT (2.2398757 48.7846501997457),11516
6295,2.2398757,48.7846501997457,92023,Clamart,recycling,POINT (2.2398757 48.7846501997457),11642
6296,2.3766648,48.8936166997187,75056,Paris,recycling,POINT (2.3766648 48.8936166997187),13267
6296,2.3766648,48.8936166997187,75056,Paris,recycling,POINT (2.3766648 48.8936166997187),13268
6296,2.3766648,48.8936166997187,75056,Paris,recycling,POINT (2.3766648 48.8936166997187),13393
6296,2.3766648,48.8936166997187,75056,Paris,recycling,POINT (2.3766648 48.8936166997187),13394
6296,2.3766648,48.8936166997187,75056,Paris,recycling,POINT (2.3766648 48.8936166997187),13520
6297,2.3265471,48.9021454997166,93070,Saint-Ouen-sur-Seine,recycling,POINT (2.3265471 48.9021454997166),12511
6297,2.3265471,48.9021454997166,93070,Saint-Ouen-sur-Seine,recycling,POINT (2.3265471 48.9021454997166),12636
6297,2.3265471,48.9021454997166,93070,Saint-Ouen-sur-Seine,recycling,POINT (2.3265471 48.9021454997166),12637
6297,2.3265471,48.9021454997166,93070,Saint-Ouen-sur-Seine,recycling,POINT (2.3265471 48.9021454997166),12762
6297,2.3265471,48.9021454997166,93070,Saint-Ouen-sur-Seine,recycling,POINT (2.3265471 48.9021454997166),12763
6298,2.2824859,48.8390778997322,75056,Paris,recycling,POINT (2.2824859 48.8390778997322),11888
6298,2.2824859,48.8390778997322,75056,Paris,recycling,POINT (2.2824859 48.8390778997322),12013
6298,2.2824859,48.8390778997322,75056,Paris,recycling,POINT (2.2824859 48.8390778997322),12014
6298,2.2824859,48.8390778997322,75056,Paris,recycling,POINT (2.2824859 48.8390778997322),12139
6298,2.2824859,48.8390778997322,75056,Paris,recycling,POINT (2.2824859 48.8390778997322),12140
6299,2.2612653,48.9080618997151,92009,Bois-Colombes,recycling,POINT (2.2612653 48.9080618997151),11628
6299,2.2612653,48.9080618997151,92009,Bois-Colombes,recycling,POINT (2.2612653 48.9080618997151),11754
6299,2.2612653,48.9080618997151,92009,Bois-Colombes,recycling,POINT (2.2612653 48.9080618997151),11755
6299,2.2612653,48.9080618997151,92009,Bois-Colombes,recycling,POINT (2.2612653 48.9080618997151),11880
6300,2.3444453,48.8824158997215,75056,Paris,recycling,POINT (2.3444453 48.8824158997215),12765
6300,2.3444453,48.8824158997215,75056,Paris,recycling,POINT (2.3444453 48.8824158997215),12890
6300,2.3444453,48.8824158997215,75056,Paris,recycling,POINT (2.3444453 48.8824158997215),12891
6300,2.3444453,48.8824158997215,75056,Paris,recycling,POINT (2.3444453 48.8824158997215),13017
6301,2.3176539,48.7884116997448,92007,Bagneux,recycling,POINT (2.3176539 48.7884116997448),12397
6301,2.3176539,48.7884116997448,92007,Bagneux,recycling,POINT (2.3176539 48.7884116997448),12523
6301,2.3176539,48.7884116997448,92007,Bagneux,recycling,POINT (2.3176539 48.7884116997448),12524
6301,2.3176539,48.7884116997448,92007,Bagneux,recycling,POINT (2.3176539 48.7884116997448),12649
6301,2.3176539,48.7884116997448,92007,Bagneux,recycling,POINT (2.3176539 48.7884116997448),12650
6302,2.3057586,48.8435999997311,75056,Paris,recycling,POINT (2.3057586 48.8435999997311),12265
6302,2.3057586,48.8435999997311,75056,Paris,recycling,POINT (2.3057586 48.8435999997311),12266
6302,2.3057586,48.8435999997311,75056,Paris,recycling,POINT (2.3057586 48.8435999997311),12391
6302,2.3057586,48.8435999997311,75056,Paris,recycling,POINT (2.3057586 48.8435999997311),12392
6302,2.3057586,48.8435999997311,75056,Paris,recycling,POINT (2.3057586 48.8435999997311),12517
6303,2.2462438,48.8329496997338,92012,Boulogne-Billancourt,recycling,POINT (2.2462438 48.8329496997338),11384
6303,2.2462438,48.8329496997338,92012,Boulogne-Billancourt,recycling,POINT (2.2462438 48.8329496997338),11510
6303,2.2462438,48.8329496997338,92012,Boulogne-Billancourt,recycling,POINT (2.2462438 48.8329496997338),11511
6303,2.2462438,48.8329496997338,92012,Boulogne-Billancourt,recycling,POINT (2.2462438 48.8329496997338),11636
6303,2.2462438,48.8329496997338,92012,Boulogne-Billancourt,recycling,POINT (2.2462438 48.8329496997338),11637
6304,2.370748,48.8215033997366,75056,Paris,recycling,POINT (2.370748 48.8215033997366),13150
6304,2.370748,48.8215033997366,75056,Paris,recycling,POINT (2.370748 48.8215033997366),13275
6304,2.370748,48.8215033997366,75056,Paris,recycling,POINT (2.370748 48.8215033997366),13276
6304,2.370748,48.8215033997366,75056,Paris,recycling,POINT (2.370748 48.8215033997366),13401
6304,2.370748,48.8215033997366,75056,Paris,recycling,POINT (2.370748 48.8215033997366),13402
6305,2.371037,48.8232520997362,75056,Paris,recycling,POINT (2.371037 48.8232520997362),13149
6305,2.371037,48.8232520997362,75056,Paris,recycling,POINT (2.371037 48.8232520997362),13150
6305,2.371037,48.8232520997362,75056,Paris,recycling,POINT (2.371037 48.8232520997362),13275
6305,2.371037,48.8232520997362,75056,Paris,recycling,POINT (2.371037 48.8232520997362),13276
6305,2.371037,48.8232520997362,75056,Paris,recycling,POINT (2.371037 48.8232520997362),13401
6305,2.371037,48.8232520997362,75056,Paris,recycling,POINT (2.371037 48.8232520997362),13402
6306,2.3280557,48.8290585997347,75056,Paris,recycling,POINT (2.3280557 48.8290585997347),12519
6306,2.3280557,48.8290585997347,75056,Paris,recycling,POINT (2.3280557 48.8290585997347),12644
6306,2.3280557,48.8290585997347,75056,Paris,recycling,POINT (2.3280557 48.8290585997347),12645
6306,2.3280557,48.8290585997347,75056,Paris,recycling,POINT (2.3280557 48.8290585997347),12770
6306,2.3280557,48.8290585997347,75056,Paris,recycling,POINT (2.3280557 48.8290585997347),12771
6307,2.3280952,48.8291024997347,75056,Paris,recycling,POINT (2.3280952 48.8291024997347),12519
6307,2.3280952,48.8291024997347,75056,Paris,recycling,POINT (2.3280952 48.8291024997347),12644
6307,2.3280952,48.8291024997347,75056,Paris,recycling,POINT (2.3280952 48.8291024997347),12645
6307,2.3280952,48.8291024997347,75056,Paris,recycling,POINT (2.3280952 48.8291024997347),12770
6307,2.3280952,48.8291024997347,75056,Paris,recycling,POINT (2.3280952 48.8291024997347),12771
6308,3.1244516,48.9503016997046,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1244516 48.9503016997046),23719
6308,3.1244516,48.9503016997046,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1244516 48.9503016997046),23720
6308,3.1244516,48.9503016997046,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1244516 48.9503016997046),23845
6308,3.1244516,48.9503016997046,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1244516 48.9503016997046),23846
6308,3.1244516,48.9503016997046,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1244516 48.9503016997046),23971
6308,3.1244516,48.9503016997046,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1244516 48.9503016997046),23972
6309,3.1244778,48.9502871997046,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1244778 48.9502871997046),23719
6309,3.1244778,48.9502871997046,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1244778 48.9502871997046),23720
6309,3.1244778,48.9502871997046,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1244778 48.9502871997046),23845
6309,3.1244778,48.9502871997046,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1244778 48.9502871997046),23846
6309,3.1244778,48.9502871997046,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1244778 48.9502871997046),23971
6309,3.1244778,48.9502871997046,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1244778 48.9502871997046),23972
6310,3.1273203,48.9510449997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273203 48.9510449997045),23719
6310,3.1273203,48.9510449997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273203 48.9510449997045),23845
6310,3.1273203,48.9510449997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273203 48.9510449997045),23846
6310,3.1273203,48.9510449997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273203 48.9510449997045),23971
6310,3.1273203,48.9510449997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273203 48.9510449997045),23972
6311,3.1273511,48.9510511997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273511 48.9510511997045),23719
6311,3.1273511,48.9510511997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273511 48.9510511997045),23845
6311,3.1273511,48.9510511997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273511 48.9510511997045),23846
6311,3.1273511,48.9510511997045,77183,La Ferté-sous-Jouarre,recycling,POINT (3.1273511 48.9510511997045),23971
