,X,Y,name,com_insee,com_nom,Type,Type_détaillé,geometry,0
1052,2.35495689460821,48.6727086104537,CDI,91589,Savigny-sur-Orge,library,Bibliothèque,POINT (2.35495689460821 48.6727086104537),[12914 13040 13041 13166 13167]
1053,2.22019753478942,48.889519207659,Médiathèque des Fontenelles,92050,Nanterre,library,Médiathèque,POINT (2.22019753478942 48.889519207659),[11000 11126 11127 11252 11253]
1054,2.4128417484362,48.9997673217298,Médiathèque Intercommunale Erik Orsenna,95680,Villiers-le-Bel,library,Médiathèque,POINT (2.4128417484362 48.9997673217298),[13760 13885 13886 14012]
1055,2.62449516184136,48.8099697361965,Médiathèque d'Emery Raphaël Cuevas,77169,Émerainville,library,Médiathèque,POINT (2.62449516184136 48.8099697361965),[16679 16805 16931]
1056,2.34630598343938,48.8477768808103,Bibliothèque Sainte-Barbe,75056,Paris,library,Bibliothèque,POINT (2.34630598343938 48.8477768808103),[12769 12894 12895 13020 13021]
1057,2.34599736630492,48.8471485730913,Bibliothèque Sainte-Geneviève,75056,Paris,library,Bibliothèque,POINT (2.34599736630492 48.8471485730913),[12769 12894 12895 13020 13021]
1058,2.3454953650704,48.8473974841126,Bibliothèque Cujas,75056,Paris,library,Bibliothèque,POINT (2.3454953650704 48.8473974841126),[12769 12894 12895 13020 13021]
1059,2.36197626364471,48.8568740256716,Bibliothèque Historique de la Ville de Paris,75056,Paris,library,Bibliothèque,POINT (2.36197626364471 48.8568740256716),[13020 13145 13146 13271 13272]
1060,2.37581184968119,48.8336343695979,Bibliothèque Nationale de France - François Mitterrand,75056,Paris,library,Bibliothèque,POINT (2.37581184968119 48.8336343695979),[13274 13275 13400 13401 13526]
1061,2.36361099826818,48.8501950873133,Bibliothèque de l'Arsenal,75056,Paris,library,Bibliothèque,POINT (2.36361099826818 48.8501950873133),[13146 13147 13272 13273]
1062,2.34208954795442,48.9569075185507,Bibliothèque universitaire Edgar Morin,93079,Villetaneuse,library,Bibliothèque,POINT (2.34208954795442 48.9569075185507),[12756 12757 12882 12883 13008 13009]
1063,2.2115006557058,48.9017693631581,La Contemporaine,92050,Nanterre,library,Bibliothèque,POINT (2.2115006557058 48.9017693631581),[10873 10998 10999 11124 11125]
1064,2.33884765069727,48.8394059010983,Bibliothèque Rainer Maria Rilke,75056,Paris,library,Bibliothèque,POINT (2.33884765069727 48.8394059010983),[12769 12770 12895 12896 13022]
1065,1.60342519467905,49.0644273192738,Bibliothèque municipale de Gommecourt,78276,Gommecourt,library,Bibliothèque,POINT (1.60342519467905 49.0644273192738),[2412 2413 2538 2539 2665]
1066,2.374152941981,48.8341376200589,Tour des Lettres,75056,Paris,library,Bibliothèque,POINT (2.374152941981 48.8341376200589),[13274 13275 13400 13401]
1067,2.37531047719842,48.834772729517,Tour des Temps,75056,Paris,library,Bibliothèque,POINT (2.37531047719842 48.834772729517),[13274 13275 13400 13401 13526]
1068,2.37624267428622,48.8324776189486,Tour des Nombres,75056,Paris,library,Bibliothèque,POINT (2.37624267428622 48.8324776189486),[13274 13275 13400 13401 13526 13527]
1069,2.37740058719378,48.8331128155991,Tour des Lois,75056,Paris,library,Bibliothèque,POINT (2.37740058719378 48.8331128155991),[13274 13275 13400 13401 13526 13527]
1070,2.33516041599931,48.9345678374128,Missing,92078,Villeneuve-la-Garenne,library,Bibliothèque,POINT (2.33516041599931 48.9345678374128),[12633 12759 12760 12885]
1071,2.49302874667601,48.5959407168825,Bibliothèque municipale,91577,Saintry-sur-Seine,library,Bibliothèque,POINT (2.49302874667601 48.5959407168825),[14938 14939 15064 15065 15191]
1072,2.2074886119995,48.7330950309854,Bibliothèque Gérard De Nerval,91635,Vauhallan,library,Bibliothèque,POINT (2.2074886119995 48.7330950309854),[10891 10892 11017 11018 11143 11144]
1073,2.227130171331,48.7402427227148,Médiathèque Pierre Seghers,91312,Igny,library,Médiathèque,POINT (2.227130171331 48.7402427227148),[11143 11268 11269 11394 11395]
1074,2.38818679803697,48.8762883761094,Bibliothèque Municipale Fessart,75056,Paris,library,Bibliothèque,POINT (2.38818679803697 48.8762883761094),[13395 13396 13521 13522 13647 13648]
1075,2.54563190088226,48.7872847298348,Médiathèque Jean d'Ormesson,94055,Ormesson-sur-Marne,library,Médiathèque,POINT (2.54563190088226 48.7872847298348),[15673 15674 15799 15800]
1076,2.51929040827616,48.7708791919058,Médiathèque,94071,Sucy-en-Brie,library,Médiathèque,POINT (2.51929040827616 48.7708791919058),[15297 15298 15423 15424 15549]
1077,2.32697953741505,48.7946653608974,Centre de Documentation,94016,Cachan,library,Bibliothèque,POINT (2.32697953741505 48.7946653608974),[12523 12648 12649 12774 12775]
1078,2.42583345560796,48.6235924284791,Université d'Évry - Bibliothèque universitaire,91228,Évry-Courcouronnes,library,Bibliothèque,POINT (2.42583345560796 48.6235924284791),[13928 14053 14054 14179 14180]
1079,2.43533120009959,48.6404538612766,Bibliothèque Départementale,91228,Évry-Courcouronnes,library,Bibliothèque,POINT (2.43533120009959 48.6404538612766),[14052 14177 14178 14303 14304]
1080,2.36284610693315,48.7098416556155,Médiathèque Antoine de Saint-Exupéry,91479,Paray-Vieille-Poste,library,Médiathèque,POINT (2.36284610693315 48.7098416556155),[13036 13162 13163 13288 13289]
1081,2.38123705342318,48.9420154064025,Médiathèque Gulliver,93066,Saint-Denis,library,Médiathèque,POINT (2.38123705342318 48.9420154064025),[13262 13388 13389 13514 13515]
1082,2.36256499542712,48.9456365307473,Bibliothèque universitaire,93066,Saint-Denis,library,Bibliothèque,POINT (2.36256499542712 48.9456365307473),[13010 13135 13136 13262]
1083,2.36817035837427,48.9284082147013,Médiathèque Ulysse,93066,Saint-Denis,library,Médiathèque,POINT (2.36817035837427 48.9284082147013),[13137 13138 13263 13264 13390]
1084,2.32021072576798,48.6367258197933,Médiathèque Marie Curie,91570,Saint-Michel-sur-Orge,library,Médiathèque,POINT (2.32021072576798 48.6367258197933),[12540 12541 12666 12667]
1085,2.36546882790772,48.8053574342195,Bibliothèque Jeunesse Pasteur,94076,Villejuif,library,Bibliothèque,POINT (2.36546882790772 48.8053574342195),[13151 13152 13277 13278]
1086,2.32813689872705,48.8542719909761,Bibliothèque de SciencesPo,75056,Paris,library,Bibliothèque,POINT (2.32813689872705 48.8542719909761),[12516 12642 12643 12768]
1087,2.62361084971183,48.8439068503338,Médiathèque de la Ferme du Buisson,77337,Noisiel,library,Médiathèque,POINT (2.62361084971183 48.8439068503338),[16675 16801 16802 16927 16928]
1088,2.18852478723655,48.844513763151,La médiathèque,92033,Garches,library,Médiathèque,POINT (2.18852478723655 48.844513763151),[10627 10753 10754 10879]
1089,2.41114351923164,48.7550309907574,Bibliothèque des Navigateurs - Maison pour Tous,94022,Choisy-le-Roi,library,Bibliothèque,POINT (2.41114351923164 48.7550309907574),[13787 13788 13913 13914 14039]
1090,2.41397528596388,48.7673024337258,Bibliothèque municipale des Gondoles,94022,Choisy-le-Roi,library,Bibliothèque,POINT (2.41397528596388 48.7673024337258),[13785 13786 13911 13912 14038]
1091,2.24337344628704,48.984735551229,Bibliothèque Annexe André Malraux,95219,Ermont,library,Bibliothèque,POINT (2.24337344628704 48.984735551229),[11367 11368 11493 11494 11619 11620]
1092,2.375052289342,48.6698794064171,mediatheque,91687,Viry-Châtillon,library,Bibliothèque,POINT (2.375052289342 48.6698794064171),[13292 13293 13418 13419 13545]
1093,2.04519216716064,48.7806812484239,Bibliothèque universitaire de Saint-Quentin,78297,Guyancourt,library,Bibliothèque,POINT (2.04519216716064 48.7806812484239),[8618 8619 8744 8745 8870]
1094,2.37765083170573,48.9267893459338,Médiathèque John Lennon,93027,La Courneuve,library,Médiathèque,POINT (2.37765083170573 48.9267893459338),[13264 13389 13390 13516]
1095,2.35529001972797,48.8479266080636,Bibliothèque Biologie-Chimie-Physique recherche,75056,Paris,library,Bibliothèque,POINT (2.35529001972797 48.8479266080636),[12895 13020 13021 13146 13147]
1096,2.53483803787977,48.8636664045981,Médiathèque Antoine de Saint-Exupéry,93050,Neuilly-sur-Marne,library,Médiathèque,POINT (2.53483803787977 48.8636664045981),[15413 15539 15665]
1097,2.60719877697031,48.8857480136259,Médiathèque Olympe de Gouges,77108,Chelles,library,Médiathèque,POINT (2.60719877697031 48.8857480136259),[16544 16545 16670 16671]
1098,2.30053172996314,48.9555666639025,Bibliothèque Albert Camus,93031,Épinay-sur-Seine,library,Bibliothèque,POINT (2.30053172996314 48.9555666639025),[12127 12252 12253 12378 12379]
1099,2.31336725665784,48.952627971342,Mendès-France,93031,Épinay-sur-Seine,library,Bibliothèque,POINT (2.31336725665784 48.952627971342),[12379 12505 12506 12631]
1100,2.21782578706149,48.7547281834932,Médiathèque,91064,Bièvres,library,Médiathèque,POINT (2.21782578706149 48.7547281834932),[11015 11141 11142 11267]
1101,2.33741439849278,49.0317724708032,Bibliothèque-Médiathèque Antoine de Saint-Exupéry,95199,Domont,library,Médiathèque,POINT (2.33741439849278 49.0317724708032),[12622 12748 12749 12874 12875]
1102,2.82541084609357,48.577641445919,Missing,77426,Saint-Méry,library,Dépôt à livres,POINT (2.82541084609357 48.577641445919),[19602 19603 19728 19729 19855]
1103,2.36666385686301,48.9104044347786,Grand équipement documentaire,93001,Aubervilliers,library,Bibliothèque,POINT (2.36666385686301 48.9104044347786),[13139 13140 13265 13266 13392]
1104,2.24231867371677,48.7116620324577,Médiathèque George Sand,91477,Palaiseau,library,Médiathèque,POINT (2.24231867371677 48.7116620324577),[11398 11523 11524 11650]
1105,2.23769745650012,48.7272537813369,Médiathèque - Annexe du Pileu,91477,Palaiseau,library,Médiathèque,POINT (2.23769745650012 48.7272537813369),[11270 11396 11397 11522 11523]
1106,2.24713493576359,48.7861000253438,La Petite Bibliothèque ronde,92023,Clamart,library,Bibliothèque,POINT (2.24713493576359 48.7861000253438),[11390 11515 11516 11641 11642]
1107,2.30165409955921,48.8236641458469,Bibliothèque universitaire Jean Chauvin,92046,Malakoff,library,Bibliothèque,POINT (2.30165409955921 48.8236641458469),[12267 12268 12393 12394]
1108,2.4083630547024,48.8914379278809,Bibliothèque Elsa Triolet,93055,Pantin,library,Bibliothèque,POINT (2.4083630547024 48.8914379278809),[13646 13771 13772 13898]
1109,2.40786252549935,48.8833404172688,Bibliothèque François-Mitterrand,93061,Le Pré-Saint-Gervais,library,Bibliothèque,POINT (2.40786252549935 48.8833404172688),[13647 13772 13773 13898 13899]
1110,2.26320149335992,48.798597736494,Médiathèque La Buanderie-Anne Capezzuoli,92023,Clamart,library,Médiathèque,POINT (2.26320149335992 48.798597736494),[11640 11766 11767 11892 11893]
1111,2.43276799531797,48.8804027023061,Médiathèque Romain Rolland,93063,Romainville,library,Médiathèque,POINT (2.43276799531797 48.8804027023061),[14025 14151 14152 14277]
1112,2.33324800982209,48.9113539791055,Médiathèque Persépolis,93070,Saint-Ouen-sur-Seine,library,Médiathèque,POINT (2.33324800982209 48.9113539791055),[12635 12636 12761 12762 12887 12888]
1113,2.12736465306616,48.8200314841322,Bibliothèque pour Tous,78158,Le Chesnay-Rocquencourt,library,Bibliothèque,POINT (2.12736465306616 48.8200314841322),[ 9748  9873  9874 10000]
1114,2.30616987107544,48.9042811560287,Médiathèque,92024,Clichy,library,Médiathèque,POINT (2.30616987107544 48.9042811560287),[12258 12259 12384 12385 12510 12511]
1115,2.12128663084867,48.8020241392528,Bibliothèque Centrale,78646,Versailles,library,Bibliothèque,POINT (2.12128663084867 48.8020241392528),[9624 9749 9750 9875 9876]
1116,2.21468412902686,48.9272081154103,Médiathèque Maupassant,95063,Bezons,library,Médiathèque,POINT (2.21468412902686 48.9272081154103),[10996 11121 11122 11248]
1117,2.5531837419232,48.7366969587006,Missing,94048,Marolles-en-Brie,library,Bibliothèque,POINT (2.5531837419232 48.7366969587006),[15679 15805 15806 15931 15932]
1118,2.35375560209299,48.8756264559918,Médiathèque Françoise-Sagan,75056,Paris,library,Médiathèque,POINT (2.35375560209299 48.8756264559918),[12892 13017 13018 13143 13144]
1119,2.27746371013671,48.99195270822,Bibliothèque Maurice Genevoix,95203,Eaubonne,library,Bibliothèque,POINT (2.27746371013671 48.99195270822),[11870 11871 11996 11997 12123]
1120,2.1706930574888,48.681192127323,Médiathèque François Mitterrand,91692,Les Ulis,library,Médiathèque,POINT (2.1706930574888 48.681192127323),[10393 10394 10519 10520 10645 10646]
1121,2.54428802644147,48.9088749983315,Bibliothèque Cyrano de Bergerac,93014,Clichy-sous-Bois,library,Bibliothèque,POINT (2.54428802644147 48.9088749983315),[15534 15660 15786]
1122,2.09862862002791,48.9984450358313,Médiathèque Blaise-Cendrars,78172,Conflans-Sainte-Honorine,library,Médiathèque,POINT (2.09862862002791 48.9984450358313),[9350 9476 9477 9602]
1123,2.39729393901958,48.842477101329,Médiathèque Hélène Berr,75056,Paris,library,Médiathèque,POINT (2.39729393901958 48.842477101329),[13525 13526 13651 13652 13777 13778]
1124,2.18784562136594,48.8446526723399,Missing,92033,Garches,library,Bibliothèque,POINT (2.18784562136594 48.8446526723399),[10627 10753 10754 10879]
1125,2.36629145496669,48.8267063285447,Bibliothèque Jean-Pierre Melville,75056,Paris,library,Bibliothèque,POINT (2.36629145496669 48.8267063285447),[13149 13150 13275 13276 13401]
1126,2.38551647894177,48.8126859608348,Médiathèque municipale,94041,Ivry-sur-Seine,library,Médiathèque,POINT (2.38551647894177 48.8126859608348),[13402 13403 13528 13529 13655]
1127,2.01307136680937,48.5264264491863,Médiathèque,91200,Dourdan,library,Médiathèque,POINT (2.01307136680937 48.5264264491863),[8268 8269 8394 8395]
1128,2.26217662765089,49.0055112218826,Médiathèque Alexandra David-Néel,95574,Saint-Prix,library,Médiathèque,POINT (2.26217662765089 49.0055112218826),[11617 11743 11744 11869 11870]
1129,2.34756508858028,48.8141020233928,Médiathèque Municipale,94037,Gentilly,library,Médiathèque,POINT (2.34756508858028 48.8141020233928),[12898 12899 13024 13025]
1130,2.34078965073113,48.9517096737822,Médiathèque Max-Pol Fouchet,93079,Villetaneuse,library,Médiathèque,POINT (2.34078965073113 48.9517096737822),[12757 12758 12883 12884 13009]
1131,2.44188794243567,48.907301031156,Bibliothèque Elsa Triolet,93008,Bobigny,library,Bibliothèque,POINT (2.44188794243567 48.907301031156),[14148 14274 14275 14400]
1132,2.42517026804088,48.8719991467482,Médiathèque de Bagnolet - Annexe Pablo Neruda,93006,Bagnolet,library,Médiathèque,POINT (2.42517026804088 48.8719991467482),[13900 14026 14027 14152]
1133,2.44004706237893,48.8617348223703,Bibliothèque centrale Robert-Desnos,93048,Montreuil,library,Bibliothèque,POINT (2.44004706237893 48.8617348223703),[14153 14154 14279 14280 14405]
1134,2.42130038480157,48.8546798262723,Bibliothèque Paul Éluard,93048,Montreuil,library,Bibliothèque,POINT (2.42130038480157 48.8546798262723),[13902 14028 14029 14154]
1135,2.27235006764005,48.9006681962473,Bibliothèque Charcot,92026,Courbevoie,library,Bibliothèque,POINT (2.27235006764005 48.9006681962473),[11755 11880 11881 12007]
1136,2.25602976707607,48.89884495059,Bibliothèque Municipale,92026,Courbevoie,library,Bibliothèque,POINT (2.25602976707607 48.89884495059),[11503 11629 11630 11755 11756]
1137,2.43935359246146,48.8483776799619,Médiathèque Cœur de Ville,94080,Vincennes,library,Médiathèque,POINT (2.43935359246146 48.8483776799619),[14154 14155 14280 14281 14407]
1138,2.46825285309437,48.8861631154167,Ludothèque du Londeau,93053,Noisy-le-Sec,library,Bibliothèque,POINT (2.46825285309437 48.8861631154167),[14528 14529 14654 14655 14780 14781]
1139,2.47941441140058,48.9015726336624,Bibliothèque municipale,93010,Bondy,library,Bibliothèque,POINT (2.47941441140058 48.9015726336624),[14653 14778 14779 14904 14905]
1140,2.04911994307552,48.7589992545,Médiathèque Antoine de Saint-Exupéry,78688,Voisins-le-Bretonneux,library,Médiathèque,POINT (2.04911994307552 48.7589992545),[8621 8746 8747 8872 8873]
1141,2.42073326145029,48.9210093798121,Médiathèque Avenir,93029,Drancy,library,Médiathèque,POINT (2.42073326145029 48.9210093798121),[13894 13895 14020 14021 14147]
1142,2.30367498431374,48.8369766630455,Médiathèque Marguerite Yourcenar,75056,Paris,library,Médiathèque,POINT (2.30367498431374 48.8369766630455),[12266 12392 12518]
1143,2.25256967774117,48.8902065176457,Bibliothèque des Damiers,92026,Courbevoie,library,Bibliothèque,POINT (2.25256967774117 48.8902065176457),[11504 11630 11631 11756]
1144,2.02391033480132,48.7985666184622,Médiathèque de la Tremblaye,78073,Bois-d'Arcy,library,Médiathèque,POINT (2.02391033480132 48.7985666184622),[8364 8365 8490 8491 8616]
1145,2.32611882921281,48.6721852891611,Missing,91216,Épinay-sur-Orge,library,Bibliothèque,POINT (2.32611882921281 48.6721852891611),[12536 12662 12663 12788 12789]
1146,2.32354507691823,48.7536517062236,Bibliothèque municipale Gabriel Bourdin,94034,Fresnes,library,Bibliothèque,POINT (2.32354507691823 48.7536517062236),[12527 12528 12653 12654 12779]
1147,2.06970027968493,48.6740595345653,Médiathèque,91411,Les Molières,library,Médiathèque,POINT (2.06970027968493 48.6740595345653),[9008 9009 9134 9135 9260]
1148,2.58549339583953,48.8510001536377,Médiathèque du Ru de Nesles,77083,Champs-sur-Marne,library,Médiathèque,POINT (2.58549339583953 48.8510001536377),[16170 16171 16296 16297 16422 16423]
