,X,Y,ATM/Agence,com_insee,com_nom,Type,Type_détaillé,geometry,0
3720,2.4444855,48.8090132997397,atm,94046,Maisons-Alfort,banque,,POINT (2.4444855 48.8090132997397),[14159 14285 14286 14411 14412]
3721,2.7945592,48.3772145998464,bank,77316,Moret-Loing-et-Orvanne,banque,Société Générale,POINT (2.7945592 48.3772145998464),[19121 19247 19248 19373 19374]
3722,2.6548788,48.7914110997441,bank,77390,Roissy-en-Brie,banque,Caisse d'Epargne,POINT (2.6548788 48.7914110997441),[17185 17311 17312 17437]
3723,2.6552906,48.7909423997442,bank,77390,Roissy-en-Brie,banque,Société Générale,POINT (2.6552906 48.7909423997442),[17185 17311 17312 17437]
3724,2.655096,48.7910041997442,bank,77390,Roissy-en-Brie,banque,CIC,POINT (2.655096 48.7910041997442),[17185 17311 17312 17437]
3725,2.5025242,48.6978563997673,bank,91114,Brunoy,banque,BRED/Banque populaire,POINT (2.5025242 48.6978563997673),[15053 15054 15179 15180 15305 15306]
3726,2.3918866,48.88828329972,bank,75056,Paris,banque,Société Générale,POINT (2.3918866 48.88828329972),[13520 13521 13646 13647]
3727,2.44524,48.8098451997395,bank,94046,Maisons-Alfort,banque,LCL,POINT (2.44524 48.8098451997395),[14159 14285 14411]
3728,2.4436864,48.8107442997392,bank,94046,Maisons-Alfort,banque,Société Générale,POINT (2.4436864 48.8107442997392),[14159 14284 14285 14411]
3729,2.4666517,48.843942299731,atm,94033,Fontenay-sous-Bois,banque,,POINT (2.4666517 48.843942299731),[14533 14534 14659 14660 14785]
3730,2.2927722,48.6972358997674,bank,91345,Longjumeau,banque,Société Générale,POINT (2.2927722 48.6972358997674),[12155 12156 12281 12282]
3731,2.2959183,48.8472221997302,bank,75056,Paris,banque,Crédit Agricole,POINT (2.2959183 48.8472221997302),[12139 12264 12265 12391]
3732,2.290126,48.8482414997299,bank,75056,Paris,banque,Banque Postale,POINT (2.290126 48.8482414997299),[12013 12138 12139 12264 12265]
3733,2.4148364,48.8205021997368,bank,94018,Charenton-le-Pont,banque,BRED/Banque populaire,POINT (2.4148364 48.8205021997368),[13780 13905 13906 14032]
3734,2.3914633,48.9027935997164,bank,93055,Pantin,banque,Société Générale,POINT (2.3914633 48.9027935997164),[13518 13519 13644 13645]
3735,2.1844245,48.4466528998293,bank,91433,Morigny-Champigny,banque,Caisse d'Epargne,POINT (2.1844245 48.4466528998293),[10671 10672 10797 10798]
3736,2.6946952,48.2672996998732,bank,77333,Nemours,banque,Société Générale,POINT (2.6946952 48.2672996998732),[17747 17748 17873 17874 17999 18000]
3737,2.6941951,48.2671118998733,bank,77333,Nemours,banque,LCL,POINT (2.6941951 48.2671118998733),[17747 17748 17873 17874 17999 18000]
3738,2.0437643,48.9285324997101,bank,78498,Poissy,banque,,POINT (2.0437643 48.9285324997101),[8601 8602 8727 8728 8854]
3739,2.243063,48.7823051997463,bank,92023,Clamart,banque,Crédit Mutuel,POINT (2.243063 48.7823051997463),[11390 11516 11517 11642]
3740,2.6999809,48.4058708998393,bank,77186,Fontainebleau,banque,BNP Paribas,POINT (2.6999809 48.4058708998393),[17858 17983 17984 18110]
3741,2.3427789,48.6813100997714,bank,91589,Savigny-sur-Orge,banque,Crédit Agricole,POINT (2.3427789 48.6813100997714),[12787 12788 12913 12914 13039 13040]
3742,2.411019,48.9214288997118,bank,93027,La Courneuve,banque,LCL,POINT (2.411019 48.9214288997118),[13768 13769 13894 13895 14021]
3743,2.2892507,48.9102258997146,bank,92004,Asnières-sur-Seine,banque,Crédit Agricole,POINT (2.2892507 48.9102258997146),[12006 12131 12132 12258]
3744,2.157997,48.9028499997164,atm,78146,Chatou,banque,,POINT (2.157997 48.9028499997164),[10242 10243 10368 10369]
3745,2.0713211,48.7063678997651,atm,78575,Saint-Rémy-lès-Chevreuse,banque,Société Générale,POINT (2.0713211 48.7063678997651),[9004 9005 9130 9131 9256 9257]
3746,2.0718929,48.7062351997652,atm,78575,Saint-Rémy-lès-Chevreuse,banque,BRED/Banque populaire,POINT (2.0718929 48.7062351997652),[9004 9005 9130 9131 9256 9257]
3747,2.0720826,48.7061345997652,atm,78575,Saint-Rémy-lès-Chevreuse,banque,Crédit Mutuel,POINT (2.0720826 48.7061345997652),[9004 9005 9130 9131 9256 9257]
3748,2.0714832,48.706882399765,atm,78575,Saint-Rémy-lès-Chevreuse,banque,LCL,POINT (2.0714832 48.706882399765),[9004 9005 9130 9131 9256 9257]
3749,2.0272071,48.7687755997497,bank,78423,Montigny-le-Bretonneux,banque,BRED/Banque populaire,POINT (2.0272071 48.7687755997497),[8367 8368 8493 8494 8619 8620]
3750,2.2445149,49.0182911996878,bank,95563,Saint-Leu-la-Forêt,banque,LCL,POINT (2.2445149 49.0182911996878),[11364 11489 11490 11616]
3751,2.2436663,49.0186892996877,bank,95563,Saint-Leu-la-Forêt,banque,Caisse d'Epargne,POINT (2.2436663 49.0186892996877),[11364 11489 11490 11616]
3752,2.4019198,48.8912445997193,bank,93055,Pantin,banque,LCL,POINT (2.4019198 48.8912445997193),[13646 13771 13772 13898]
3753,2.4859789,48.7983471997424,bank,94068,Saint-Maur-des-Fossés,banque,HSBC,POINT (2.4859789 48.7983471997424),[14790 14791 14916 14917 15042 15043]
3754,2.4871017,48.8047997997407,bank,94068,Saint-Maur-des-Fossés,banque,Crédit Mutuel,POINT (2.4871017 48.8047997997407),[14789 14790 14915 14916 15041 15042]
3755,2.3274141,48.892330699719,bank,75056,Paris,banque,Crédit Agricole,POINT (2.3274141 48.892330699719),[12512 12637 12638 12763 12764]
3756,2.4856397,48.8039945997409,bank,94068,Saint-Maur-des-Fossés,banque,CIC,POINT (2.4856397 48.8039945997409),[14789 14790 14915 14916 15041 15042]
3757,2.4845773,48.803750399741,bank,94068,Saint-Maur-des-Fossés,banque,Banque Postale,POINT (2.4845773 48.803750399741),[14789 14790 14915 14916 15042]
3758,2.0728179,48.6459891997801,atm,91338,Limours,banque,Banque Postale,POINT (2.0728179 48.6459891997801),[9011 9137 9138 9263 9264]
3759,2.4417898,48.8627132997264,bank,93048,Montreuil,banque,BNP Paribas,POINT (2.4417898 48.8627132997264),[14153 14279 14280 14405]
3760,2.266206,48.7480427997548,bank,91645,Verrières-le-Buisson,banque,Caisse d'Epargne,POINT (2.266206 48.7480427997548),[11771 11772 11897 11898 12024]
3761,2.3143896,48.8819377997216,bank,75056,Paris,banque,CIC,POINT (2.3143896 48.8819377997216),[12387 12512 12513 12639]
3762,2.3018663,48.7541505997533,bank,92002,Antony,banque,,POINT (2.3018663 48.7541505997533),[12275 12276 12401 12402]
3763,2.1951894,48.8902821997195,atm,92050,Nanterre,banque,,POINT (2.1951894 48.8902821997195),[10748 10874 10875 11000]
3764,2.1949748,48.8903324997195,atm,92050,Nanterre,banque,,POINT (2.1949748 48.8903324997195),[10748 10874 10875 11000]
3765,2.7028343,48.4065616998392,bank,77186,Fontainebleau,banque,Caisse d'Epargne,POINT (2.7028343 48.4065616998392),[17858 17983 17984 18110]
3766,2.6989652,48.2664292998734,atm,77333,Nemours,banque,,POINT (2.6989652 48.2664292998734),[17873 17874 17999 18000]
3767,2.4199724,48.8048501997407,bank,94002,Alfortville,banque,CIC,POINT (2.4199724 48.8048501997407),[13907 13908 14033 14034]
3768,2.4194636,48.8045792997408,bank,94002,Alfortville,banque,LCL,POINT (2.4194636 48.8045792997408),[13907 13908 14033 14034]
3769,2.3408568,48.8895395997197,atm,75056,Paris,banque,,POINT (2.3408568 48.8895395997197),[12764 12890 12891 13016]
3770,2.7023367,48.4048329998396,bank,77186,Fontainebleau,banque,Crédit Agricole,POINT (2.7023367 48.4048329998396),[17858 17984 17985 18110]
3771,2.3681708,48.9152297997133,atm,93001,Aubervilliers,banque,Banque Postale,POINT (2.3681708 48.9152297997133),[13139 13140 13265 13266 13391]
3772,2.3392325,48.8489490997298,bank,75056,Paris,banque,BNP Paribas,POINT (2.3392325 48.8489490997298),[12768 12769 12894 12895 13021]
3773,2.3518505,48.8372970997327,bank,75056,Paris,banque,,POINT (2.3518505 48.8372970997327),[12896 13021 13022 13148]
3774,2.3850147,48.52497179981,bank,91045,Ballancourt-sur-Essonne,banque,BNP Paribas,POINT (2.3850147 48.52497179981),[13434 13435 13560 13561 13687]
3775,2.3854617,48.52489479981,atm,91045,Ballancourt-sur-Essonne,banque,,POINT (2.3854617 48.52489479981),[13434 13435 13560 13561 13687]
3776,2.3844153,48.5239758998103,atm,91045,Ballancourt-sur-Essonne,banque,Crédit Agricole,POINT (2.3844153 48.5239758998103),[13434 13435 13560 13561 13687]
3777,2.3151792,48.779702999747,atm,92014,Bourg-la-Reine,banque,,POINT (2.3151792 48.779702999747),[12398 12399 12524 12525 12650 12651]
3778,2.5046494,48.8420819997315,bank,94058,Le Perreux-sur-Marne,banque,BRED/Banque populaire,POINT (2.5046494 48.8420819997315),[15037 15038 15163 15164 15289 15290]
3779,2.6511792,48.8495859997296,atm,77468,Torcy,banque,,POINT (2.6511792 48.8495859997296),[17053 17178 17179 17304 17305]
3780,2.3304803,48.8506264997294,bank,75056,Paris,banque,CIC,POINT (2.3304803 48.8506264997294),[12642 12643 12768 12769 12894]
3781,2.3285161,48.8485081997299,bank,75056,Paris,banque,BNP Paribas,POINT (2.3285161 48.8485081997299),[12642 12643 12768 12769]
3782,2.29513,48.6969529997675,atm,91345,Longjumeau,banque,,POINT (2.29513 48.6969529997675),[12155 12156 12281 12282 12408]
3783,2.3038894,48.8585686997274,atm,75056,Paris,banque,BNP Paribas,POINT (2.3038894 48.8585686997274),[12263 12264 12389 12390 12516]
3784,2.3266905,48.8508388997293,bank,75056,Paris,banque,,POINT (2.3266905 48.8508388997293),[12516 12517 12642 12643 12768 12769]
3785,2.186864,48.698950999767,atm,91471,Orsay,banque,,POINT (2.186864 48.698950999767),[10643 10644 10769 10770 10895]
3786,2.1868633,48.698941799767,atm,91471,Orsay,banque,,POINT (2.1868633 48.698941799767),[10643 10644 10769 10770 10895]
3787,2.2890374,48.9320946997092,bank,92036,Gennevilliers,banque,LCL,POINT (2.2890374 48.9320946997092),[12003 12004 12129 12130 12255 12256]
3788,2.504793,48.8419707997315,bank,94058,Le Perreux-sur-Marne,banque,Société Générale,POINT (2.504793 48.8419707997315),[15037 15038 15163 15164 15289 15290]
3789,2.5671254,48.8292729997347,bank,93051,Noisy-le-Grand,banque,Caisse d'Epargne,POINT (2.5671254 48.8292729997347),[15921 16046 16047 16173]
3790,2.2397109,48.8354988997331,atm,92012,Boulogne-Billancourt,banque,,POINT (2.2397109 48.8354988997331),[11384 11385 11510 11511 11636]
3791,2.4352828,48.8485253997299,bank,94080,Vincennes,banque,BNP Paribas,POINT (2.4352828 48.8485253997299),[14029 14154 14155 14280 14281]
3792,2.1196973,48.6690362997744,atm,91274,Gometz-la-Ville,banque,,POINT (2.1196973 48.6690362997744),[9639 9764 9765 9890 9891]
3793,2.2888852,48.8710214997243,bank,75056,Paris,banque,HSBC,POINT (2.2888852 48.8710214997243),[12010 12136 12137 12262]
3794,2.2890741,48.9322252997091,atm,92036,Gennevilliers,banque,Banque Postale,POINT (2.2890741 48.9322252997091),[12003 12004 12129 12130 12255 12256]
3795,2.2890477,48.9322562997091,bank,92036,Gennevilliers,banque,,POINT (2.2890477 48.9322562997091),[12003 12004 12129 12130 12255 12256]
3796,2.4093233,48.6492738997793,bank,91521,Ris-Orangis,banque,BNP Paribas,POINT (2.4093233 48.6492738997793),[13673 13798 13799 13924 13925]
3797,2.3717672,48.8277241997351,atm,75056,Paris,banque,Société Générale,POINT (2.3717672 48.8277241997351),[13149 13275 13276 13401]
3798,2.3302544,48.8420144997315,bank,75056,Paris,banque,BNP Paribas,POINT (2.3302544 48.8420144997315),[12643 12644 12769 12770 12895]
3799,2.3668398,48.9262768997106,atm,93066,Saint-Denis,banque,Banque Postale,POINT (2.3668398 48.9262768997106),[13138 13264 13265 13390]
3800,2.3759463,48.8904304997195,bank,75056,Paris,banque,LCL,POINT (2.3759463 48.8904304997195),[13268 13394 13395 13520]
3801,2.2376255,48.8807837997219,bank,92062,Puteaux,banque,Caisse d'Epargne,POINT (2.2376255 48.8807837997219),[11253 11379 11380 11505 11506]
3802,2.4301052,48.6258413997851,atm,91228,Évry-Courcouronnes,banque,LCL,POINT (2.4301052 48.6258413997851),[14053 14054 14179 14180 14305 14306]
3803,2.4306188,48.626095899785,atm,91228,Évry-Courcouronnes,banque,Société Générale,POINT (2.4306188 48.626095899785),[14053 14054 14179 14180 14305 14306]
3804,2.428864,48.6279244997846,bank,91228,Évry-Courcouronnes,banque,CIC,POINT (2.428864 48.6279244997846),[14053 14054 14179 14180 14305]
3805,2.4288188,48.6279300997846,atm,91228,Évry-Courcouronnes,banque,CIC,POINT (2.4288188 48.6279300997846),[14053 14054 14179 14180 14305]
3806,2.322595,48.844061199731,bank,75056,Paris,banque,Crédit Mutuel,POINT (2.322595 48.844061199731),[12517 12518 12643 12644 12769]
3807,2.3244262,48.8442155997309,bank,75056,Paris,banque,HSBC,POINT (2.3244262 48.8442155997309),[12517 12643 12644 12769]
3808,2.1525444,48.8378062997325,bank,92076,Vaucresson,banque,BNP Paribas,POINT (2.1525444 48.8378062997325),[10124 10249 10250 10376]
3809,2.3225944,48.8705172997244,bank,75056,Paris,banque,Crédit Mutuel,POINT (2.3225944 48.8705172997244),[12514 12515 12640 12641 12766]
3810,2.1350037,48.8935285997187,bank,78650,Le Vésinet,banque,CIC,POINT (2.1350037 48.8935285997187),[ 9865  9866  9991  9992 10117 10118]
3811,2.1349286,48.8933468997188,bank,78650,Le Vésinet,banque,,POINT (2.1349286 48.8933468997188),[ 9865  9866  9991  9992 10118]
3812,2.2212226,49.0259443996859,bank,95607,Taverny,banque,CIC,POINT (2.2212226 49.0259443996859),[10985 11111 11237 11363]
3813,2.2210164,49.0258038996859,bank,95607,Taverny,banque,Caisse d'Epargne,POINT (2.2210164 49.0258038996859),[10985 11111 11237 11363]
3814,2.2222561,49.0262892996858,bank,95607,Taverny,banque,Crédit Agricole,POINT (2.2222561 49.0262892996858),[11111 11236 11237 11363]
3815,2.2426411,48.8331433997337,bank,92012,Boulogne-Billancourt,banque,Société Générale,POINT (2.2426411 48.8331433997337),[11384 11385 11510 11511 11636 11637]
3816,2.1323634,48.7020853997662,atm,91272,Gif-sur-Yvette,banque,,POINT (2.1323634 48.7020853997662),[ 9887 10013 10139]
3817,2.1043726,48.7013860997664,atm,91272,Gif-sur-Yvette,banque,,POINT (2.1043726 48.7013860997664),[9509 9510 9635 9636 9761]
3818,2.6216996,48.8114530997391,atm,77169,Émerainville,banque,,POINT (2.6216996 48.8114530997391),[16679 16804 16805 16931]
3819,2.5974286,48.8538172997286,atm,77083,Champs-sur-Marne,banque,,POINT (2.5974286 48.8538172997286),[16296 16422 16423 16548 16549]
3820,2.3222552,48.8745571997234,atm,75056,Paris,banque,CIC,POINT (2.3222552 48.8745571997234),[12513 12514 12639 12640 12766]
3821,2.3186426,48.8866269997204,bank,75056,Paris,banque,HSBC,POINT (2.3186426 48.8866269997204),[12512 12513 12638 12639]
3822,2.3199543,48.8854407997207,bank,75056,Paris,banque,CIC,POINT (2.3199543 48.8854407997207),[12512 12513 12638 12639]
3823,2.0344873,49.0466693996808,bank,95127,Cergy,banque,Société Générale,POINT (2.0344873 49.0466693996808),[8462 8463 8588 8589 8715]
3824,2.3325096,48.638354499782,bank,91549,Sainte-Geneviève-des-Bois,banque,LCL,POINT (2.3325096 48.638354499782),[12666 12792 12793 12918]
3825,2.3183754,48.8473521997302,bank,75056,Paris,banque,Société Générale,POINT (2.3183754 48.8473521997302),[12391 12516 12517 12642 12643]
3826,2.2400134,48.8395589997321,atm,92012,Boulogne-Billancourt,banque,Crédit Agricole,POINT (2.2400134 48.8395589997321),[11383 11384 11509 11510 11636]
3827,2.3063783,48.9700698996998,atm,95210,Enghien-les-Bains,banque,,POINT (2.3063783 48.9700698996998),[12251 12377 12378 12503]
3828,2.2963293,48.9624691997016,atm,93031,Épinay-sur-Seine,banque,BNP Paribas,POINT (2.2963293 48.9624691997016),[12126 12252 12253 12378]
3829,2.3775892,48.614092299788,bank,91086,Bondoufle,banque,Caisse d'Epargne,POINT (2.3775892 48.614092299788),[13299 13424 13425 13551]
3830,2.3767313,48.6138790997881,atm,91086,Bondoufle,banque,,POINT (2.3767313 48.6138790997881),[13298 13299 13424 13425 13551]
3831,2.3767355,48.6138891997881,bank,91086,Bondoufle,banque,Société Générale,POINT (2.3767355 48.6138891997881),[13298 13299 13424 13425 13551]
3832,2.3765068,48.6134839997881,atm,91086,Bondoufle,banque,,POINT (2.3765068 48.6134839997881),[13299 13424 13425 13551]
3833,2.3765702,48.6134224997882,bank,91086,Bondoufle,banque,LCL,POINT (2.3765702 48.6134224997882),[13299 13424 13425 13551]
3834,2.384298,48.6884251997696,atm,91326,Juvisy-sur-Orge,banque,,POINT (2.384298 48.6884251997696),[13416 13417 13542 13543]
3835,2.2375639,48.8361979997329,bank,92012,Boulogne-Billancourt,banque,Caisse d'Epargne,POINT (2.2375639 48.8361979997329),[11258 11384 11385 11510]
3836,2.361618,48.8506614997294,bank,75056,Paris,banque,LCL,POINT (2.361618 48.8506614997294),[13020 13021 13146 13147 13272 13273]
3837,2.4282372,48.8026065997413,bank,94046,Maisons-Alfort,banque,,POINT (2.4282372 48.8026065997413),[14033 14034 14159 14160 14286]
3838,2.3457429,48.8959049997181,atm,75056,Paris,banque,,POINT (2.3457429 48.8959049997181),[12889 12890 13015 13016]
3839,2.3427881,48.6813345997713,atm,91589,Savigny-sur-Orge,banque,,POINT (2.3427881 48.6813345997713),[12787 12788 12913 12914 13039 13040]
3840,2.6387253,48.8747330997234,bank,77479,Vaires-sur-Marne,banque,CIC,POINT (2.6387253 48.8747330997234),[16924 17049 17050 17176]
3841,2.6389755,48.8746039997234,bank,77479,Vaires-sur-Marne,banque,Société Générale,POINT (2.6389755 48.8746039997234),[16924 17049 17050 17176]
3842,2.6399544,48.8744929997234,bank,77479,Vaires-sur-Marne,banque,BNP Paribas,POINT (2.6399544 48.8744929997234),[16924 17049 17050 17176]
3843,2.3550954,48.8277177997351,bank,75056,Paris,banque,BRED/Banque populaire,POINT (2.3550954 48.8277177997351),[12897 13023 13149]
3844,2.5757014,48.8704133997244,bank,77108,Chelles,banque,,POINT (2.5757014 48.8704133997244),[16042 16043 16168 16169 16294]
3845,2.0913488,49.017618699688,bank,95218,Éragny,banque,BNP Paribas,POINT (2.0913488 49.017618699688),[9222 9347 9348 9474]
3846,2.5824462,48.8547218997284,bank,77083,Champs-sur-Marne,banque,CIC,POINT (2.5824462 48.8547218997284),[16170 16296 16422]
3847,2.581498,48.8543886997284,bank,77083,Champs-sur-Marne,banque,,POINT (2.581498 48.8543886997284),[16170 16296 16297 16422]
3848,2.3789647,48.8296477997346,bank,75056,Paris,banque,LCL,POINT (2.3789647 48.8296477997346),[13275 13400 13401 13527]
3849,2.4034769,48.8834505997212,bank,93061,Le Pré-Saint-Gervais,banque,BNP Paribas,POINT (2.4034769 48.8834505997212),[13646 13647 13772 13773 13899]
3850,2.4081786,48.884372099721,atm,93061,Le Pré-Saint-Gervais,banque,,POINT (2.4081786 48.884372099721),[13647 13772 13773 13898 13899]
3851,2.402883,48.8856092997207,bank,93061,Le Pré-Saint-Gervais,banque,BRED/Banque populaire,POINT (2.402883 48.8856092997207),[13646 13647 13772 13773 13899]
3852,2.4036286,48.8855340997207,bank,93061,Le Pré-Saint-Gervais,banque,CIC,POINT (2.4036286 48.8855340997207),[13646 13647 13772 13773 13898 13899]
3853,2.4234841,48.8476625997301,atm,94080,Vincennes,banque,Banque Postale,POINT (2.4234841 48.8476625997301),[13903 14028 14029 14155]
3854,2.4234763,48.8476549997301,bank,94080,Vincennes,banque,Banque Postale,POINT (2.4234763 48.8476549997301),[13903 14028 14029 14155]
3855,2.3843837,48.5239360998103,bank,91045,Ballancourt-sur-Essonne,banque,Crédit Agricole,POINT (2.3843837 48.5239360998103),[13434 13435 13560 13561 13687]
3856,2.322141,48.8711648997243,bank,75056,Paris,banque,Société Générale,POINT (2.322141 48.8711648997243),[12514 12515 12640 12641 12766]
3857,2.2988664,48.8500067997295,bank,75056,Paris,banque,,POINT (2.2988664 48.8500067997295),[12138 12139 12264 12265 12390 12391]
3858,2.2528165,48.9240557997111,bank,92025,Colombes,banque,BNP Paribas,POINT (2.2528165 48.9240557997111),[11500 11501 11626 11627 11752 11753]
3859,2.5834272,48.8443899997309,atm,77083,Champs-sur-Marne,banque,,POINT (2.5834272 48.8443899997309),[16171 16172 16297 16298 16423]
3860,2.3106385,48.8726628997239,bank,75056,Paris,banque,BNP Paribas,POINT (2.3106385 48.8726628997239),[12262 12388 12514]
3861,2.3106761,48.8727116997239,atm,75056,Paris,banque,,POINT (2.3106761 48.8727116997239),[12262 12388 12514]
3862,2.3115596,48.8732418997237,bank,75056,Paris,banque,CIC,POINT (2.3115596 48.8732418997237),[12388 12514 12640]
3863,2.2569604,48.9236524997113,bank,92025,Colombes,banque,Crédit Agricole,POINT (2.2569604 48.9236524997113),[11626 11627 11752 11753]
3864,2.2588518,48.9238422997112,bank,92025,Colombes,banque,Crédit Mutuel,POINT (2.2588518 48.9238422997112),[11626 11627 11752 11753 11878]
